[1509150077, u'Fri Oct 27 20:21:17 +0000 2017', 924008118631223297, u'Jonathan is such a sweetheart \u2764\ufe0f\U0001f62d #StrangersThings2 https://t.co/Pbf1LMyJXx', [u'StrangersThings2'], [u'shawn_whydontwe'], [], [u'http://pbs.twimg.com/tweet_video_thumb/DNJ7Bw0WAAAu3nu.jpg'], u'NY']
[1509150077, u'Fri Oct 27 20:21:17 +0000 2017', 924008118723514375, u'@manuelmedrano Your tweet is currently ranked #6 on the #StrangersThings2 scoreboard! https://t.co/EF6PnAE3mS', [u'StrangersThings2'], [u'manuelmedrano'], [u'http://tagr.us/5UW/manuelmedrano'], [], u'Seattle, WA']
[1509150077, u'Fri Oct 27 20:21:17 +0000 2017', 924008118639501312, u'Jonathan taught me that nobody normal ever accomplishes anything in this world \U0001f44f\U0001f3fc\U0001f44f\U0001f3fc #StrangersThings2', [u'StrangersThings2'], [], [], [], u'everywhere']
[1509150078, u'Fri Oct 27 20:21:18 +0000 2017', 924008124398424064, u'Well, I waited like 400 days for the second season. Just to binge watch it in a matter of 8 hours. Why am I like this?  #StrangersThings2', [], [u'emily_jbland'], [], [], u'wirral']
[1509150082, u'Fri Oct 27 20:21:22 +0000 2017', 924008139875381248, u'a collection of my emotions while watching #StrangersThings2 https://t.co/okwsGn3XBk', [u'StrangersThings2'], [u'sydney_natalia'], [], [u'http://pbs.twimg.com/media/DNKxIC8W0AEZlB8.jpg'], u'Brasil']
[1509150083, u'Fri Oct 27 20:21:23 +0000 2017', 924008144308641792, u'i have a lot of stanger things about $crypto and $btc  \U0001f60e#StrangersThings2', [u'StrangersThings2'], [u'cryptoernesto'], [], [], u'United States Kemet Multiverse']
[1509150084, u'Fri Oct 27 20:21:24 +0000 2017', 924008146946985984, u'".@realDonaldTrump is a narcissist" \n\nGreat clip via @colbertlateshow -- my 1st cameo appearance \n\n@Stranger_Things\u2026 https://t.co/zHcABjjUUS', [], [u'K_JeanPierre', u'realDonaldTrump', u'colbertlateshow', u'Stranger_Things'], [], [], None]
[1509150084, u'Fri Oct 27 20:21:24 +0000 2017', 924008149228638208, u'Steve: I love you\n\nNancy: I love you too\n\nMe: \n#StrangersThings2 https://t.co/FEO3AWQgdn', [u'StrangersThings2'], [u'whoischelsea_'], [], [u'http://pbs.twimg.com/tweet_video_thumb/DNK0VdsVAAEFex3.jpg'], u'Caen']
[1509150084, u'Fri Oct 27 20:21:24 +0000 2017', 924008149622833152, u'Ittttttsss baaaacck !! #StrangersThings2 https://t.co/DRFPXL8Oob', [u'StrangersThings2'], [], [], [u'http://pbs.twimg.com/media/DNK8gkkVoAAwWIL.jpg'], u'402 ']
[1509150085, u'Fri Oct 27 20:21:25 +0000 2017', 924008154018361344, u'Well, I waited like 400 days for the second season. Just to binge watch it in a matter of 8 hours. Why am I like this?  #StrangersThings2', [], [u'emily_jbland'], [], [], u"Peeta Mellark's Bakery \u2661"]
